,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND,winner_shot_type_0,winner_shot_type_B,winner_shot_type_F,elapsed_seconds,sf_elo_diff_538,match_prob_kls_EM
6008,6008,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:46:53,4,2,163,1,2,1,0,15,0,2,1,2,80,83,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.422,24.27,7,121,0,0,0,1,0,0,1,0,1,0,1,0,6413,8.176355,0.860476703
6009,6009,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:47:31,4,2,164,1,2,1,0,15,15,2,2,1,81,83,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.248,2.84,0,112.3839176,0,1,0,0,0,0,1,0,0,1,0,0,6451,8.176355,0.860476703
6010,6010,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:48:27,4,2,165,1,2,1,0,30,15,2,1,2,81,84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0.857,1,125,0,0,0,1,0,0,1,0,0,1,0,0,6507,8.176355,0.860476703
6011,6011,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:48:54,4,2,166,1,2,1,0,30,30,2,1,1,82,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.96,4.681,2,118,0,0,0,0,1,1,0,0,1,1,0,0,6534,8.176355,0.860476703
6012,6012,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:49:26,4,2,167,1,2,1,0,40,30,2,1,2,82,85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.704,0.967,1,124,0,0,0,1,0,0,1,0,0,1,0,0,6566,8.176355,0.860476703
6013,6013,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:49:53,4,2,168,1,2,1,0,40,40,2,1,1,83,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.428,27.397,6,126,0,0,0,1,0,1,0,0,1,1,0,0,6593,8.176355,0.860476703
6014,6014,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:50:31,4,2,169,1,2,1,0,55,40,2,1,2,83,86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.533,0.688,1,123,0,0,0,1,0,0,1,0,0,1,0,0,6631,8.176355,0.860476703
6015,6015,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:50:58,4,2,170,1,2,1,0,40,40,2,2,2,83,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.901,13.048,5,108,1,0,0,0,0,0,1,0,1,1,0,0,6658,8.176355,0.860476703
6016,6016,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:51:38,4,2,171,1,2,1,0,40,55,2,2,1,84,87,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.885,14.164,2,116,1,0,0,0,0,0,1,0,0,1,0,0,6698,8.176355,0.860476703
6017,6017,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:52:26,4,2,172,1,2,1,0,40,40,2,1,2,84,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.056,5.894,1,129,0,0,0,1,0,0,1,0,1,1,0,0,6746,8.176355,0.860476703
6018,6018,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:52:51,4,2,173,1,2,1,0,40,55,2,2,2,84,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77,5.262,1,116,0,0,0,1,0,0,1,0,1,1,0,0,6771,8.176355,0.860476703
6019,6019,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:53:30,4,3,174,1,2,1,1,0,0,1,1,1,85,89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.815,1,125,0,0,0,1,0,0,1,0,0,1,0,0,6810,8.176355,0.860476703
6020,6020,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:53:46,4,3,175,1,2,1,1,15,0,1,1,1,86,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.669,3.425,1,122,0,0,0,1,0,1,0,0,1,1,0,0,6826,8.176355,0.860476703
6021,6021,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:54:01,4,3,176,1,2,1,1,30,0,1,2,1,87,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.365,10.372,3,108,1,0,0,0,0,0,1,1,0,1,0,0,6841,8.176355,0.860476703
6022,6022,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:54:28,4,3,177,1,2,1,1,40,0,1,1,1,88,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.896,9.557,1,123,0,0,0,1,0,0,1,1,0,1,0,0,6868,8.176355,0.860476703
6023,6023,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:56:13,4,4,178,1,2,2,1,0,0,2,1,1,89,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.576,10.699,2,114,0,0,1,0,0,0,1,0,0,1,0,0,6973,8.176355,0.860476703
6024,6024,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:56:38,4,4,179,1,2,2,1,15,0,2,1,1,90,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.287,20.783,4,121,0,0,0,0,1,0,1,1,0,0,0,1,6998,8.176355,0.860476703
6025,6025,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:57:23,4,4,180,1,2,2,1,30,0,2,1,2,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.897,10.745,1,126,0,0,0,1,0,0,1,0,1,1,0,0,7043,8.176355,0.860476703
6026,6026,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:57:51,4,4,181,1,2,2,1,30,15,2,1,2,90,91,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.483,13.97,3,121,0,0,0,0,1,1,0,0,0,1,0,0,7071,8.176355,0.860476703
6027,6027,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:58:24,4,4,182,1,2,2,1,30,30,2,1,2,90,92,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.084,17.234,5,127,1,0,0,0,0,1,0,0,1,0,0,1,7104,8.176355,0.860476703
6028,6028,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:58:59,4,4,183,1,2,2,1,30,40,2,1,2,90,93,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.407,14.699,5,118,0,0,0,1,0,0,1,0,1,0,0,1,7139,8.176355,0.860476703
6029,6029,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:59:34,4,5,184,1,2,2,2,0,0,1,1,1,91,93,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008,1.376,1,123,0,0,0,1,0,0,1,0,0,1,0,0,7174,8.176355,0.860476703
6030,6030,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:59:49,4,5,185,1,2,2,2,15,0,1,1,2,91,94,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.804,29.481,6,123,0,0,0,1,0,0,1,1,0,0,0,1,7189,8.176355,0.860476703
6031,6031,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:00:17,4,5,186,1,2,2,2,15,15,1,2,1,92,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.267,10.727,3,104,0,1,0,0,0,1,0,0,1,1,0,0,7217,8.176355,0.860476703
6032,6032,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:00:44,4,5,187,1,2,2,2,30,15,1,1,1,93,94,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,1.129,1,120,0,0,0,0,1,1,0,0,0,1,0,0,7244,8.176355,0.860476703
6033,6033,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:01:00,4,5,188,1,2,2,2,40,15,1,1,1,94,94,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688,1.142,1,124,0,0,0,1,0,1,0,0,0,1,0,0,7260,8.176355,0.860476703
6034,6034,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:02:40,4,6,189,1,2,3,2,0,0,2,1,2,94,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.839,30.663,9,115,0,0,1,0,0,0,1,0,1,0,0,1,7360,8.176355,0.860476703
6035,6035,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:03:20,4,6,190,1,2,3,2,0,15,2,1,2,94,96,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.49,5.746,1,121,0,0,0,0,1,1,0,0,1,1,0,0,7400,8.176355,0.860476703
6036,6036,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:03:49,4,6,191,1,2,3,2,0,30,2,1,2,94,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,5.865,3,128,1,0,0,0,0,0,1,0,1,0,0,1,7429,8.176355,0.860476703
6037,6037,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:04:12,4,6,192,1,2,3,2,0,40,2,2,2,94,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.669,7.818,1,126,0,0,0,1,0,0,1,1,0,1,0,0,7452,8.176355,0.860476703
6038,6038,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:04:57,4,7,193,1,2,3,3,0,0,1,2,1,95,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.891,21.875,5,109,0,0,1,0,0,0,1,0,1,1,0,0,7497,8.176355,0.860476703
6039,6039,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:05:29,4,7,194,1,2,3,3,15,0,1,1,1,96,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.255,25.203,5,117,0,0,0,0,1,1,0,0,1,0,0,1,7529,8.176355,0.860476703
6040,6040,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:05:54,4,7,195,1,2,3,3,30,0,1,1,1,97,98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876,0.82,1,123,0,0,0,1,0,0,1,0,0,1,0,0,7554,8.176355,0.860476703
6041,6041,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:06:10,4,7,196,1,2,3,3,40,0,1,2,1,98,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.236,2.269,1,122,0,1,0,0,0,0,1,0,0,1,0,0,7570,8.176355,0.860476703
6042,6042,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:07:55,4,8,197,1,2,4,3,0,0,2,1,2,98,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679,1.237,1,126,0,0,0,1,0,0,1,0,0,1,0,0,7675,8.176355,0.860476703
6043,6043,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:08:14,4,8,198,1,2,4,3,0,15,2,2,1,99,99,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.376,3.008,0,112.3839176,0,0,1,0,0,1,0,0,1,1,0,0,7694,8.176355,0.860476703
6044,6044,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:08:50,4,8,199,1,2,4,3,15,15,2,1,2,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.638,5.48,1,124,0,0,0,1,0,0,1,1,0,1,0,0,7730,8.176355,0.860476703
6045,6045,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:09:10,4,8,200,1,2,4,3,15,30,2,1,2,99,101,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.572,10.607,3,120,0,0,0,0,1,1,0,0,0,0,0,1,7750,8.176355,0.860476703
6046,6046,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:09:39,4,8,201,1,2,4,3,15,40,2,2,1,100,101,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.546,4.89,0,112.3839176,0,1,0,0,0,1,0,1,0,1,0,0,7779,8.176355,0.860476703
6047,6047,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:10:18,4,8,202,1,2,4,3,30,40,2,1,2,100,102,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.214,16.999,3,120,0,0,0,1,0,1,0,0,1,1,0,0,7818,8.176355,0.860476703
6048,6048,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:10:51,4,9,203,1,2,4,4,0,0,1,1,1,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.318,7.695,1,124,0,0,0,1,0,0,1,0,1,1,0,0,7851,8.176355,0.860476703
6049,6049,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:11:08,4,9,204,1,2,4,4,15,0,1,1,1,102,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.091,10.05,3,123,0,0,0,0,1,1,0,0,1,0,0,1,7868,8.176355,0.860476703
6050,6050,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:11:25,4,9,205,1,2,4,4,30,0,1,1,1,103,102,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559,1.254,1,113,0,0,0,0,1,1,0,0,0,1,0,0,7885,8.176355,0.860476703
6051,6051,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:11:41,4,9,206,1,2,4,4,40,0,1,1,1,104,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.056,19.751,5,125,0,0,0,1,0,0,1,1,0,1,0,0,7901,8.176355,0.860476703
6052,6052,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:13:32,4,10,207,1,2,5,4,0,0,2,1,1,105,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.543,7.129,2,127,0,0,0,1,0,0,1,0,1,1,0,0,8012,8.176355,0.860476703
6053,6053,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:14:01,4,10,208,1,2,5,4,15,0,2,1,2,105,103,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.521,10.471,3,118,0,0,0,1,0,0,1,0,0,0,0,1,8041,8.176355,0.860476703
6054,6054,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:14:33,4,10,209,1,2,5,4,15,15,2,1,2,105,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.142,8.625,3,124,0,0,0,1,0,0,1,0,1,0,0,1,8073,8.176355,0.860476703
6055,6055,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:15:03,4,10,210,1,2,5,4,15,30,2,1,2,105,105,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.962,11.947,3,120,0,0,0,0,1,0,1,0,0,0,1,0,8103,8.176355,0.860476703
6056,6056,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:15:28,4,10,211,1,2,5,4,15,40,2,1,2,105,106,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.244,6.741,1,113,0,0,0,0,1,1,0,1,0,1,0,0,8128,8.176355,0.860476703
6057,6057,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:15:58,4,11,212,1,2,5,5,0,0,1,1,1,106,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.369,8.12,3,120,0,0,1,0,0,0,1,0,1,0,0,1,8158,8.176355,0.860476703
6058,6058,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:16:16,4,11,213,1,2,5,5,15,0,1,1,1,107,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.654,6.703,1,124,0,0,0,1,0,0,1,0,1,1,0,0,8176,8.176355,0.860476703
6059,6059,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:16:49,4,11,214,1,2,5,5,30,0,1,2,1,108,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.58,29.498,9,109,0,0,1,0,0,0,1,0,1,1,0,0,8209,8.176355,0.860476703
6060,6060,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:17:31,4,11,215,1,2,5,5,40,0,1,1,1,109,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.754,4.918,1,126,0,0,0,1,0,1,0,1,0,1,0,0,8251,8.176355,0.860476703
6061,6061,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:19:14,4,12,216,1,2,6,5,0,0,2,1,2,109,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.287,6.453,1,124,0,0,0,1,0,0,1,1,0,1,0,0,8354,8.176355,0.860476703
6062,6062,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:19:32,4,12,217,1,2,6,5,0,15,2,1,1,110,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.746,8.579,2,123,0,0,1,0,0,0,1,0,1,1,0,0,8372,8.176355,0.860476703
6063,6063,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:19:58,4,12,218,1,2,6,5,15,15,2,1,2,110,108,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,1.088,1,112,0,0,0,0,1,1,0,0,0,1,0,0,8398,8.176355,0.860476703
6064,6064,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:20:21,4,12,219,1,2,6,5,15,30,2,1,2,110,109,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827,1.01,1,124,0,0,0,1,0,1,0,0,0,1,0,0,8421,8.176355,0.860476703
6065,6065,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:20:45,4,12,220,1,2,6,5,15,40,2,1,2,110,110,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.206,18.499,5,115,0,0,0,0,1,1,0,0,0,0,0,1,8445,8.176355,0.860476703
6066,6066,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:21:21,4,13,221,1,2,6,6,0,0,1,1,1,111,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.783,5.68,1,126,0,0,0,1,0,0,1,0,1,1,0,0,8481,8.176355,0.860476703
6067,6067,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:21:50,4,13,222,1,2,6,6,1,0,2,1,2,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.431,3.123,1,122,0,0,0,0,1,1,0,0,1,1,0,0,8510,8.176355,0.860476703
6068,6068,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:22:15,4,13,223,1,2,6,6,1,1,2,2,1,112,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.279,7.907,2,110,0,0,1,0,0,0,1,0,1,1,0,0,8535,8.176355,0.860476703
6069,6069,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:22:54,4,13,224,1,2,6,6,2,1,1,2,1,113,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.157,7.144,3,93,0,0,1,0,0,0,1,0,1,1,0,0,8574,8.176355,0.860476703
6070,6070,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:23:27,4,13,225,1,2,6,6,3,1,1,2,2,113,112,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.334,30.615,8,99,0,1,0,0,0,0,1,1,0,0,0,1,8607,8.176355,0.860476703
6071,6071,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:24:16,4,13,226,1,2,6,6,3,2,2,1,2,113,113,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,38.807,30.437,7,122,0,0,0,1,0,0,1,0,1,1,0,0,8656,8.176355,0.860476703
6072,6072,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:25:18,4,13,227,1,2,6,6,3,3,2,2,1,114,113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.519,14.889,4,107,1,0,0,0,0,0,1,1,0,0,0,1,8718,8.176355,0.860476703
6073,6073,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:25:58,4,13,228,1,2,6,6,4,3,1,2,1,115,113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.958,43.174,9,91,1,0,0,0,0,0,1,0,1,1,0,0,8758,8.176355,0.860476703
6074,6074,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:26:40,4,13,229,1,2,6,6,5,3,1,1,1,116,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,4.06,1,115,0,0,1,0,0,0,1,1,0,1,0,0,8800,8.176355,0.860476703
6075,6075,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:27:10,4,13,230,1,2,6,6,6,3,2,1,2,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.807,3.239,1,126,0,0,0,0,1,1,0,0,1,1,0,0,8830,8.176355,0.860476703
6076,6076,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:27:33,4,13,231,1,2,6,6,6,4,2,1,1,117,114,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.72,12.109,2,119,0,0,0,0,1,0,1,0,0,1,0,0,8853,8.176355,0.860476703
6077,6077,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:29:54,5,1,232,2,2,0,0,0,0,2,1,1,118,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.344,13.943,4,125,0,0,0,1,0,1,0,0,1,1,0,0,8994,8.176355,0.860476703
6078,6078,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:30:23,5,1,233,2,2,0,0,15,0,2,1,1,119,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.497,9.733,2,122,0,0,0,1,0,0,1,0,1,1,0,0,9023,8.176355,0.860476703
6079,6079,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:30:53,5,1,234,2,2,0,0,30,0,2,2,1,120,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.812,156.856,6,109,0,0,0,1,0,0,1,0,1,1,0,0,9053,8.176355,0.860476703
6080,6080,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:33:50,5,2,238,2,2,1,0,15,15,1,1,1,123,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.812,37.429,7,125,0,0,0,1,0,1,0,0,1,1,0,0,9230,8.176355,0.860476703
6081,6081,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:34:20,5,2,239,2,2,1,0,30,15,1,2,2,123,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,14.256,4,95,0,0,0,0,1,0,1,1,0,0,1,0,9260,8.176355,0.860476703
6082,6082,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:34:50,5,2,240,2,2,1,0,30,30,1,2,1,124,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.859,5.127,1,100,1,0,0,0,0,0,1,0,1,1,0,0,9290,8.176355,0.860476703
6083,6083,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:35:17,5,2,241,2,2,1,0,40,30,1,1,1,125,116,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.848,4.924,1,125,0,0,0,0,1,1,0,0,0,1,0,0,9317,8.176355,0.860476703
6084,6084,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:35:44,5,3,242,2,2,2,0,0,0,2,1,2,125,117,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.406,14.754,3,117,0,0,1,0,0,0,1,0,0,1,0,0,9344,8.176355,0.860476703
6085,6085,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:36:07,5,3,243,2,2,2,0,0,15,2,1,2,125,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.669,7.819,3,118,0,0,0,0,1,0,1,0,1,0,0,1,9367,8.176355,0.860476703
6086,6086,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:36:37,5,3,244,2,2,2,0,0,30,2,1,1,126,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.068,17.041,4,125,0,0,0,1,0,0,1,0,1,1,0,0,9397,8.176355,0.860476703
6087,6087,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:37:09,5,3,245,2,2,2,0,15,30,2,1,1,127,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.907,7.13,2,123,0,0,0,0,1,0,1,0,1,1,0,0,9429,8.176355,0.860476703
6088,6088,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:37:41,5,3,246,2,2,2,0,30,30,2,1,1,128,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.141,5.562,2,113,0,0,0,0,1,1,0,0,1,1,0,0,9461,8.176355,0.860476703
6089,6089,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:38:07,5,3,247,2,2,2,0,40,30,2,2,1,129,118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,21.656,21.064,6,95,0,0,0,0,1,0,1,0,1,1,0,0,9487,8.176355,0.860476703
6090,6090,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2:40:30,5,4,248,2,2,3,0,0,0,1,2,2,129,119,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.905,4.547,0,112.3839176,0,0,0,0,1,1,0,0,1,1,0,0,9630,8.176355,0.860476703
